14:37|"2.37 in the afternoon"|"For the next twenty minutes Sourdust instructed his lordship in the less obvious details of the day’s work that lay ahead, in a high cracked old voice, the cross-hatching of the skin at the corners of his mouth twitching between the sentences. His lordship nodded silently. Occasionally the routes marked down for the ‘ninth’ in the diagrams of the first tome are obsolete, as for instance, where at 2.37 in the afternoon Lord Groan was to have moved down the iron stairway in the grey vestibule that led to the pool of carp. That stairway had been warped and twisted out of shape seventy years ago when the vestibule had been razed to the ground in the great fire. An alternative route had to be planned. A plan approaching as far as possible to the spirit of the original conception, and taking the same amount of time. Sourdust scoured the new route shakily on the tablecloth with the point of a fork. His lordship nodded."|"Titus Groan"|"Mervyn Peake"
"ap 10:00"|ten|"The day’s duties being clear, and with only a minute to run before ten, Sourdust relaxed in his chair and dribbled into his black-and-white beard. Every few seconds he glanced at the clock."|"Titus Groan"|"Mervyn Peake"
00:00|midnight|"Fuchsia bit her big red lower lip, tossed a mop of midnight from her brow and gazed out of the window, her hands grasping her elbows behind her. Very stiff she had become and angular."|"Titus Groan"|"Mervyn Peake"
21:00|"nine o’clock at night"|"When she felt quite certain that there was no one there she would open the door very quickly and stare out into the empty passage and then go to her task again with renewed confidence. This time, the putting on of her best hat at nine o’clock at night with the idea of sallying forth from the castle down the long drive and then northwards along the acacia avenue, had been enough to send her to her own doorway as though she suspected someone might be there, someone who was listening to her thoughts. Tip-toeing back to her bed she had added fourteen inches to her stature by climbing into her velvet hat. Then she had left the room, and the stairs had seemed frighteningly empty to her as she descended the two flights."|"Titus Groan"|"Mervyn Peake"
00:00|midnight|"Only their children’s had radiance, their eyes, the sheen on their hair, and in another way, their movements and their voices. Bright with a kind of unnatural brightness. It was not the wholesome lustre of a free flame, but of the hectic radiance that sheet-lightning gives suddenly to limbs of trees at midnight; of sudden flares in the darkness, of a fragment that is lit by torchlight into a spectre."|"Titus Groan"|"Mervyn Peake"
14:00|"two o’clock in the afternoon"|"The bath and dressing of Titus had to be especially perfect, and with everything to do the hours slipped away all too quickly for Mrs Slagg and it was two o’clock in the afternoon before she knew where she was."|"Titus Groan"|"Mervyn Peake"
"ap 03:00"|three|"Great activity might have been observed in many of the rooms of Gormenghast as the hour of three approached, but the cool room waited in a serene silence. The only life in the room lay in the throats of the flowers."|"Titus Groan"|"Mervyn Peake"
"ap 03:02"|"two minutes past three"|"Mrs Slagg had had no time to help Fuchsia to look presentable, only telling her to comb her hair and to put her white dress on at the last minute so that it should not be creased, and then to appear in the Cool Room at two minutes past three."|"Titus Groan"|"Mervyn Peake"
00:00|midnight|"As the sky unclasped its oysters
On the midnight pearls of light.
For the long remorseless shadows"|"Titus Groan"|"Mervyn Peake"
14:00|"two o’clock in the afternoon"|"It was now two o’clock in the afternoon and the sun was merciless. He removed his jacket and, leaving it behind him, set forth shakily."|"Titus Groan"|"Mervyn Peake"
"ap 08:30"|"half-past eight"|"Flay gave a mechanical nod. ‘Got to meet me, quadrangle-arch, half-past eight,’ added Flay, wiping his hands on his clothes."|"Titus Groan"|"Mervyn Peake"
"ap 09:00"|"Nine o’clock"|"‘Why not?’ said Flay and then relapsed into his habitual silence after adding: ‘Nine o’clock – library.’"|"Titus Groan"|"Mervyn Peake"
"ap 09:00"|"Nine o’clock"|"‘Nine o’clock,’ said Nannie tremulously. ‘What does your father want with my little Lordship at nine o’clock? Oh, my poor heart, what does he want him for?’"|"Titus Groan"|"Mervyn Peake"
19:00|"seven in the evening"|"The evening on which he sent Flay to have Titus brought to him found Lord Sepulchrave free at seven in the evening, and sitting in the corner of his library, sunk in a deep reverie."|"Titus Groan"|"Mervyn Peake"
20:00|"eight o’clock in the evening"|"‘At eight o’clock in the evening, I shall be awaiting him and them, for you must tell them I have in my mind a breakfast that shall be in honour of my son.’"|"Titus Groan"|"Mervyn Peake"
"ap 08:00"|"eight o’clock"|"‘Well, well, good woman, that is all. I have talked too much tonight. That is all that I wanted – to see my son, and to tell you to inform the Family of my desire to have them here at eight o’clock today week. The Prunesquallors had better come as well. I will inform Sourdust myself. Do you understand?’"|"Titus Groan"|"Mervyn Peake"
"ap 09:00"|"nine o’clock"|"‘Well, I knew that Gertrude had to be in the Central Hall to receive the seven most hideous beggars of the Outer Dwellings and pour a lot of oil on them at nine o’clock, so I went through the door of the Central Hall at nine o’clock with my jug full of ink, and I walked up to her at nine o’clock, but it was not what I wanted because she had a black dress on.’"|"Titus Groan"|"Mervyn Peake"
00:00|midnight|"His survey was exhaustive, and when he finally left the building he appreciated to a nicety the nature of the problem. Lengths of oil-soaked material would have to be procured and laid behind the books where they could stretch unobserved from one end of the room to the other. After leading around the library they could be taken up the stairs and along the balcony. To lay these twisted lengths (no easy matter to procure without awakening speculation) was patently a job for those hours of the early morning, after Lord Sepulchrave had left for the castle. He had staggered, on his second visit, under an enormous bundle of rags and a tin of oil to the pine wood at midnight, and had occupied himself during the hours while he waited for Lord Sepulchrave to leave the building in knotting together the odd assortment of pilfered cloth into lengths of not less than forty feet."|"Titus Groan"|"Mervyn Peake"
04:00|"four o’clock in the morning"|"Much to his annoyance the probing of the lock occupied even more time than on the last occasion, and it was four o’clock in the morning before he pushed the door open before him."|"Titus Groan"|"Mervyn Peake"
12:00|midday|"The aunts would, of course, not realize that they were setting fire to a library filled with people: nor that it would be the night of the Great Gathering to which, as Steerpike had told them, they were not to be invited. The youth had waylaid Nannie Slagg on her way to the aunts and had inquired whether he could save her feet by delivering her message to them. At first she had been disinclined to divulge the nature of her mission, but when she at last furbished him with what he had already suspected, he promised he would inform them at once of the Gathering, and, after a pretence of going in their direction, he had returned to the Prunesquallors’ in time for his midday meal. It was on the following morning that he told the Twins that they had not been invited."|"Titus Groan"|"Mervyn Peake"
12:00|midday|"Ahead lay Gormenghast Mountain in all its permanence, a sinister thing as though drawn out of the earth by sorcery as a curse on all who viewed it. Although its base appeared to struggle from a blanket of trees within a few miles of the castle, it was in reality a day’s journey on horseback. Clouds were generally to be seen clustering about its summit even on the finest days when the sky was elsewhere empty, and it was common to see the storms raging across its heights and the sheets of dark rain slanting mistily over the blurred crown and obscuring half the mountain’s hideous body, while, at the same time, sunlight was playing across the landscape all about it and even on its own lower slopes. Today, however, not even a single cloud hung above the peak, and when Fuchsia had looked out of her bedroom window after her midday meal she had stared at the Mountain and said: ‘Where are the clouds?’"|"Titus Groan"|"Mervyn Peake"
00:00|midnight|"The moon slid inexorably into its zenith, the shadows shrivelling to the feet of all that cast them, and as Rantel approached the hollow at the hem of the Twisted Woods he was treading in a pool of his own midnight."|"Titus Groan"|"Mervyn Peake"
00:00|midnight|"The Countess had climbed to the balcony, where she had found the woodwarbler fluttering wildly in a dark corner. Plucking out a strand of her dark-red hair she had bound the bird’s wings carefully to its sides, and then after laying its pulsing breast against her cheek, had slipped it between her own neck and the neck of her dress, and allowed it to slide into the capacious midnight regions of her bosom, where it lay quiescent between great breasts, thinking, no doubt, when it had recovered from the terror of the flames, that here, if anywhere, was the nest of nests, softer than moss, inviolate, and warm with drowsy blood."|"Titus Groan"|"Mervyn Peake"
"< 23:00"|"an hour before midnight"|"One evening, several weeks after the burning, at about an hour before midnight, Flay lowered himself to the ground outside Lord Sepulchrave’s bedroom door. Inured though he was to the cold floorboards, for they had been his only bed for many years, yet on this November evening they struck a chill into his flinty bones and his shanks began to ache. The wind whistled and screamed about the Castle and gelid draughts skidded along the landing, and Flay heard the sound of doors opening and shutting at varying distances from him. He was able to follow the course of a draught as it approached from the northern fastnesses of the Castle, for he recognized the sound that was peculiar to each distant door as it creaked and slammed, the noises becoming louder and louder until the heavy mildewy curtains which hung at the end of the passage, forty feet away, lifted and muttered and the door which lay immediately beyond them grated and strained at its only hinge, and Flay knew that the icy spearhead of a fresh draught was close upon him."|"Titus Groan"|"Mervyn Peake"
"ap 08:00"|"eight o’clock"|"It is the morning of the Breakfast, of the ceremonial Breakfast. Prepared in honour of Titus, who is one year old today, it piles itself magnificently across the surface of a table at the northern end of the refectory. The servants’ tables and benches have been removed so that a cold stone desert spreads southwards unbroken save by the regular pillars on either side which lead away in dwindling perspective. It is the same dining-hall in which the Earl nibbles his frail toast at eight o’clock every morning – the hall whose ceiling is riotous with flaking cherubs, trumpets and clouds, whose high walls trickle with the damp, whose flagstones sigh at every step."|"Titus Groan"|"Mervyn Peake"
"ap 05:00"|"five o’clock"|"‘Sir,’ says Swelter… ‘there must be forty traps in the Great Kitchen… forty traps, your gracious Lordship.’
‘How many were found in the traps at five o’clock today? Answer me.’
‘They were all full, your Lordship – all except one, sir.’"|"Titus Groan"|"Mervyn Peake"
00:00|midnight|"‘In the name of modesty and of all who slumber, go easy with that knocker! What in the world is it?… Answer me. What is it, I repeat?… Is it the plague that has descended on Gormenghast – or a forceps case? Is it a return of midnight mange, or merely flesh-death? Does the patient rave?… Is he fat or thin?… Is he drunk or mad?… Is he . . .’ The Doctor yawns and it is then that Fuchsia has her first chance to speak:"|"Titus Groan"|"Mervyn Peake"
00:00|midnight|"A darkness is closing its midnight curtains across her mind and the shapes before her of her mother, Nannie, Clarice and the Earl recede into floating fragments, while like the echo of an echo the voice of Barquentine stammers on and on. Fuchsia cannot feel the Doctor’s finger any longer in her palm except as an infinitely far away sensation, as though she were holding a thin tube of air. In a final wave the blackness descends once and for all, and her dark head, falling forward, strikes the table with a thud."|"Titus Groan"|"Mervyn Peake"
20:00|"eight o’clock in the evening"|"Be that as it may, Barquentine, lying exhausted on his dirty mattress at eight o’clock in the evening and coughing horribly as his father had done so convincingly before him, was able to look back with sour satisfaction on a day of almost undiluted ritual. It had been an irritating thing that Lord Sepulchrave had been unable to attend the last three ceremonies, but there was a tenet in the law which exonerated his absence in the case of dire illness. He sucked his beard and his withered leg lay quite still. A few feet above his head a spider scrawled itself across the ceiling. He disliked it but it did not anger him."|"Titus Groan"|"Mervyn Peake"
00:00|midnight|"To Flay it seemed an eternity of nakedness; but the hot black eyelid of the entire sky closed down again and the stifling atmosphere rocked uncontrollably to such a yell of thunder as lifted the hairs on his neck. From the belly of a mammoth it broke and regurgitated, dying finally with a long-drawn growl of spleen. And then the enormous midnight gave up all control, opening out her cumulous body from horizon to horizon, so that the air became solid with so great a weight of falling water that Flay could hear the limbs of trees breaking through a roar of foam."|"Titus Groan"|"Mervyn Peake"
00:00|midnight|"Even more so now had he to listen for the sound of approaching paces, and it is doubtful whether he would have been able to disengage the sound of the chef’s feet from the drumming background. What he had never expected happened and his heart broke into an erratic hammering, for the impalpable darkness to his left was disturbed by a faint light, and, immediately after, the source of this hazy aura moved through the midnight. It was a strip of vertical light that appeared to float on end of its own volition. The invisible bearer of the octagonal lantern had closed all but one of the shutters."|"Titus Groan"|"Mervyn Peake"
"ap 01:00"|one|"For a short while he stood fingering his misused weapon, and during this space Mr Flay had conceived and acted, moving a few yards further down the corridor where an even more favourable ambush presented itself in the shape of a sagging tapestry. As he moved out into the darkness, for he was beyond the orbit of the candles’ influence, the lightning struck again and flared bluishly through the broken window so that at one and the same moment both Swelter and Flay caught sight of one another. The bluish light had flattened them out like cardboard figures which had, in the case of the chef, an extraordinary effect. Someone with an unpleasant mind had cut him out of an enormous area of electric-blue paper the size of a sheet. For the few moments that the lightning lasted his fingers and thumbs were like bright blue sausages clasped about the cleaver’s handle."|"Titus Groan"|"Mervyn Peake"
00:00|midnight|"They were about halfway to the Hall of Spiders when, to both Flay’s and Swelter’s surprise, the Earl moved off to the left down a narrow artery of midnight stone. He was immediately lost, for the defile wound to the left after the first few paces and the guttering of the lamp was quenched. His disappearance had been so sudden and unexpected that neither party was prepared to leap into the vacuum left between them and to strike out in the faint light. It was in this region that the Grey Scrubbers slept and some distance down there was suspended from the ceiling a broken chandelier. Towards this light Mr Flay suddenly turned and ran, while Swelter, whose frustrated blood-lust was ripe as a persimmon, thinking the thin man to have panicked, pursued him with horribly nimble steps for all the archless suction of his soles."|"Titus Groan"|"Mervyn Peake"
00:00|midnight|"The white silence was terrible. The moonlight like a hoar frost on the Tower of Flints. The shell of the library glimmered in the distance far down the long line of halls and pavilions, and of domed, forsaken structures. To their right the lit pine-woods were split with lines of midnight. About their feet a few cones, like ivory carvings, were scattered, anchored to the pale earth by their shadows."|"Titus Groan"|"Mervyn Peake"
12:00|noon|"The prospect from the northern cave was unusual. It gave Mr Flay what he imagined must be pleasure. He was discovering more and more in this new and strange existence, this vastness so far removed from corridors and halls, burned libraries and humid kitchens, that gave rise in him to a new sensation, this interest in phenomena beyond ritual and obedience – something which he hoped was not heretical in him – the multiformity of the plants and the varying textures in the barks of trees, the varieties of fish and bird and stone. It was not in his temperament to react excitedly to beauty, for, as such, it had never occurred to him. It was not in him to think in terms. His pleasure was of a dour and practical breed; and yet, not altogether. When a shaft of light fell across a dark area his eyes would turn to the sky to discover the rift through which the rays had broken. Then they would return with a sense of accomplishment to the play of the beams. But he would keep his eye upon them. Not that he supposed them to be worth looking at – imagining there was something wrong in himself for wasting his time in such a fruitless way. As the days went by he had found that he was moving to and fro through the region in order to be at one place or another in time to watch the squirrels among the oaks at noon, the homecoming of the rooks, or the death of the day from some vantage point of his finding."|"Titus Groan"|"Mervyn Peake"
00:00|midnight|"She moved her hair from her eyes and cheekbones. It hung deep and still as the shadow in a well; it hung down her straight back like midnight. Her brown hands pressed the carvings inwards to her breast, and as a smile began to grow, the eyebrows raised a little, she stepped outwards into the dim atmosphere, and falling, was most fabulously lit by the moon and the sun."|"Titus Groan"|"Mervyn Peake"
"ap 09:00"|"9 o’clock"|"Prunesquallor languidly began to make marks in the sand with his long white forefinger. Fuchsia, wondering why he did not reply, dropped her eyes and saw that he had written:
‘9 o’clock tonight Cool Room.’
Then the long hand brushed away the message and at the same moment they were conscious of presences behind them and, turning, they saw the twins, Fuchsia’s identical aunts, standing like purple carvings in the heat."|"Titus Groan"|"Mervyn Peake"
"ap 10:00"|"ten o’clock"|"‘You will not speak of the Fire – and you will keep to yourselves and not go out and meet people as you are doing today against my orders. You have disobeyed. I shall arrive at your rooms at ten o’clock tonight. I am displeased, for you have broken your promise. Yet you shall have your glory; but only if you never speak of the Fire. Sit down at once!’ This peremptory order was one which Steerpike could not resist. Their eyes had been fixed on him as he spoke, and he wished to convince himself that they were powerless to disobey him at such moments as this – that they were unable to think of anything save what he was driving into their consciousness by the peculiar low voice which he adopted and by the constant repetition of a few simple maxims. A twist of his lips suggested the vile, overweening satisfaction he experienced as he watched the two purple creatures sink upon their rears in the lukewarm lake. Only their long necks and saucerlike faces remained above the surface. Surrounding each of them was the wavering fringe of a purple skirt."|"Titus Groan"|"Mervyn Peake"
"ap 00:00"|twelve|"It was well that there was much to do before the hour of twelve, and there were few who were not occupied with some task or another relevant to the Day. The Great Kitchen was in an uproar of activity before eight o’clock had struck."|"Titus Groan"|"Mervyn Peake"
"ap 08:00"|"eight o’clock"|"It was well that there was much to do before the hour of twelve, and there were few who were not occupied with some task or another relevant to the Day. The Great Kitchen was in an uproar of activity before eight o’clock had struck."|"Titus Groan"|"Mervyn Peake"
"ap 11:30"|"half-past eleven"|"The kitchen staff, man and boy, and the entire servantage in all its forms and both its sexes, were to be ready at half-past eleven to troop down to Gormenghast Lake, where the trees would be in readiness for them."|"Titus Groan"|"Mervyn Peake"
00:00|midnight|"The carpenters had been working at the lakeside and among the branches for the last three days. In the cedars had been erected the wooden platforms which had for twenty-two years been leaning against a midnight wall in the depths of the ale vaults. Strangely shaped areas of battened planking, like fragments from an immense jig-saw pattern. They had had to be strengthened, for twenty-two years in the unhealthy cellars had not improved them, and they had, of course, to be repainted – white. Each weirdly outlined platform was so shaped that it might fit perfectly in place among the cedar branches. The varying eccentricities of the trees had many hundreds of years ago been the subject of careful study, so that at all the future Earlings the stages, so ingeniously devised, might be slipped into place with the minimum of difficulty. On the back of each wooden stage was written the name of the tree for which it was constructed and the height of the platform from the ground, so that there would be no confusion."|"Titus Groan"|"Mervyn Peake"
12:00|noon|"Barquentine knew that the Earling was to be completed by noon: it was decreed in the old tomes and was Law. There was barely a minute to go."|"Titus Groan"|"Mervyn Peake"
12:00|noonday|"Where has she gone? Through the drear sub-light of a thousand yawns, they ran, their eyes like moons. Up winding stairs to other worlds again, threading the noonday dusk. And they could find no pulse and she was gone."|"Titus Groan"|"Mervyn Peake"
00:00|Midnight|"In Preparation for Violence
Blood at Midnight
Gone"|"Titus Groan"|"Mervyn Peake"
